order_id,order_date,customer_id,product_id,product_category,region,channel,salesperson,quantity,unit_price,discount,unit_cost,sales_amount,total_cost,profit,tax,payment_type,is_returned,gross_revenue,margin_pct
ORD100469,15-01-2023,CUST1226,PROD203,Clothing,Central,Partner,SP_26,2,836.05,0,498.24,1672.1,996.48,675.62,83.6,Debit Card,0,1755.7,0.4041
ORD100470,14-08-2024,CUST1380,PROD325,Home & Kitchen,South,Wholesale,SP_25,2,1047.41,0.1,808.89,1885.34,1617.78,267.56,339.36,UPI,0,2224.7,0.1419
ORD100471,22-11-2023,CUST1459,PROD238,Toys,East,Wholesale,SP_6,5,114,0,58.25,570,291.25,278.75,28.5,Debit Card,0,598.5,0.489
ORD100472,15-07-2025,CUST1006,PROD362,Beauty,South,Retail,SP_18,4,1946.29,0.2,1130.95,6228.13,4523.8,1704.33,747.38,Net 30,1,6975.51,0.2737
ORD100473,06-04-2025,CUST1028,PROD328,Electronics,Central,Partner,SP_16,1,456.12,0,234.96,456.12,234.96,221.16,82.1,Wallet,0,538.22,0.4849
ORD100474,02-12-2024,CUST1032,PROD223,Clothing,East,Wholesale,SP_2,1,611.88,0.1,498.72,550.69,498.72,51.97,27.53,Cash,0,578.22,0.0944
ORD100475,12-10-2022,CUST1645,PROD256,Electronics,Central,Wholesale,SP_19,4,611.37,0,336.37,2445.48,1345.48,1100,440.19,UPI,0,2885.67,0.4498
ORD100476,01-02-2023,CUST1078,PROD299,Beauty,North,Partner,SP_1,4,464.68,0,359.12,1858.72,1436.48,422.24,92.94,UPI,0,1951.66,0.2272
ORD100477,12-01-2022,CUST1458,PROD269,Grocery,East,Partner,SP_25,5,7.94,0.15,6.94,33.75,34.7,-0.95,6.08,Wallet,0,39.83,-0.0281
ORD100478,18-08-2025,CUST1569,PROD240,Toys,South,Wholesale,SP_30,3,1460.04,0,1003.77,4380.12,3011.31,1368.81,219.01,UPI,0,4599.13,0.3125
ORD100479,30-06-2025,CUST1537,PROD381,Sports,North,Wholesale,SP_26,2,1933.86,0.05,1340.19,3674.33,2680.38,993.95,661.38,Credit Card,0,4335.71,0.2705
ORD100480,14-05-2023,CUST1481,PROD373,Grocery,West,Online,SP_11,5,452.47,0,297.48,2262.35,1487.4,774.95,0,Net 30,0,2262.35,0.3425
ORD100481,24-01-2024,CUST1429,PROD259,Grocery,South,Online,SP_20,3,1327.78,0,792.22,3983.34,2376.66,1606.68,478,UPI,0,4461.34,0.4033
ORD100482,04-02-2022,CUST1737,PROD307,Sports,Central,Retail,SP_5,2,1485.08,0,986.16,2970.16,1972.32,997.84,356.42,Debit Card,0,3326.58,0.336
ORD100483,28-12-2023,CUST1284,PROD387,Clothing,South,Wholesale,SP_16,3,1697.61,0.05,1224.42,4838.19,3673.26,1164.93,580.58,Cash,1,5418.77,0.2408
ORD100484,28-04-2024,CUST1515,PROD256,Home & Kitchen,West,Partner,SP_23,3,848.15,0,757.99,2544.45,2273.97,270.48,127.22,Net 30,1,2671.67,0.1063
ORD100485,31-03-2022,CUST1098,PROD230,Electronics,South,Partner,SP_1,3,609.35,0,531.35,1828.05,1594.05,234,219.37,Wallet,0,2047.42,0.128
ORD100486,15-02-2024,CUST1396,PROD283,Clothing,North,Wholesale,SP_19,2,653.96,0,548,1307.92,1096,211.92,65.4,Debit Card,1,1373.32,0.162
ORD100487,28-08-2023,CUST1488,PROD351,Home & Kitchen,South,Retail,SP_14,1,1426.68,0.05,1212.83,1355.35,1212.83,142.52,162.64,Credit Card,0,1517.99,0.1052
ORD100488,27-08-2024,CUST1038,PROD235,Electronics,East,Partner,SP_3,4,1634.48,0.1,1079.63,5884.13,4318.52,1565.61,294.21,UPI,1,6178.34,0.2661
ORD100489,18-10-2024,CUST1270,PROD357,Beauty,West,Wholesale,SP_2,5,367.32,0,273.97,1836.6,1369.85,466.75,330.59,Debit Card,0,2167.19,0.2541
ORD100490,22-02-2023,CUST1796,PROD351,Grocery,South,Wholesale,SP_24,7,745.03,0,635.35,5215.21,4447.45,767.76,0,Net 30,0,5215.21,0.1472
ORD100491,25-04-2022,CUST1156,PROD307,Grocery,West,Retail,SP_5,5,1804.37,0.2,1131.03,7217.48,5655.15,1562.33,360.87,Debit Card,0,7578.35,0.2165
ORD100492,09-09-2023,CUST1074,PROD305,Sports,North,Wholesale,SP_17,3,1614.35,0,1425.14,4843.05,4275.42,567.63,242.15,Credit Card,0,5085.2,0.1172
ORD100493,04-05-2025,CUST1799,PROD357,Home & Kitchen,East,Partner,SP_28,2,1969.79,0.15,1254.96,3348.64,2509.92,838.72,401.84,Cash,0,3750.48,0.2505
ORD100494,05-04-2024,CUST1129,PROD285,Electronics,Central,Online,SP_18,6,1509.73,0.15,1087.74,7699.62,6526.44,1173.18,384.98,UPI,0,8084.6,0.1524
ORD100495,03-01-2025,CUST1686,PROD334,Clothing,South,Retail,SP_1,4,789.42,0.1,607.39,2841.91,2429.56,412.35,341.03,Net 30,0,3182.94,0.1451
ORD100496,17-02-2023,CUST1083,PROD362,Electronics,North,Wholesale,SP_15,3,1183.32,0,1038.68,3549.96,3116.04,433.92,638.99,UPI,0,4188.95,0.1222
ORD100497,30-12-2023,CUST1021,PROD382,Clothing,West,Retail,SP_22,4,1323.72,0.1,741.39,4765.39,2965.56,1799.83,571.85,UPI,0,5337.24,0.3777
ORD100498,24-07-2025,CUST1458,PROD213,Grocery,West,Wholesale,SP_9,3,161.52,0.1,126.92,436.1,380.76,55.34,52.33,Wallet,0,488.43,0.1269
ORD100499,17-10-2024,CUST1538,PROD319,Sports,North,Online,SP_27,3,1091.27,0.05,746.83,3110.12,2240.49,869.63,0,UPI,0,3110.12,0.2796
ORD100500,31-01-2024,CUST1706,PROD337,Sports,South,Retail,SP_23,3,1420.1,0,810.67,4260.3,2432.01,1828.29,511.24,Debit Card,0,4771.54,0.4291
ORD100501,07-11-2023,CUST1381,PROD279,Electronics,Central,Wholesale,SP_5,3,338.81,0,270.87,1016.43,812.61,203.82,50.82,Debit Card,0,1067.25,0.2005
ORD100502,02-04-2023,CUST1747,PROD343,Electronics,South,Online,SP_28,5,1562.36,0,1091.31,7811.8,5456.55,2355.25,937.42,Cash,0,8749.22,0.3015
ORD100503,08-07-2024,CUST1439,PROD381,Clothing,East,Partner,SP_13,2,1169.63,0.05,874.23,2222.3,1748.46,473.84,111.12,Credit Card,0,2333.42,0.2132
ORD100504,11-07-2022,CUST1603,PROD305,Clothing,South,Wholesale,SP_19,3,1904.68,0.05,1133.87,5428.34,3401.61,2026.73,651.4,Net 30,0,6079.74,0.3734
ORD100505,09-01-2024,CUST1020,PROD269,Home & Kitchen,East,Online,SP_28,4,89.63,0,59.74,358.52,238.96,119.56,17.93,Debit Card,0,376.45,0.3335
ORD100506,27-01-2025,CUST1302,PROD243,Grocery,West,Online,SP_28,7,534.33,0,388.89,3740.31,2722.23,1018.08,673.26,UPI,0,4413.57,0.2722
ORD100507,04-09-2024,CUST1083,PROD272,Home & Kitchen,East,Retail,SP_24,4,1205.1,0,761.88,4820.4,3047.52,1772.88,241.02,Credit Card,0,5061.42,0.3678
ORD100508,05-10-2024,CUST1773,PROD244,Home & Kitchen,Central,Wholesale,SP_10,3,596.64,0.05,321.75,1700.42,965.25,735.17,204.05,Net 30,0,1904.47,0.4323
ORD100509,06-04-2022,CUST1658,PROD383,Electronics,North,Partner,SP_20,4,1430.28,0.15,1262.56,4862.95,5050.24,-187.29,243.15,Net 30,0,5106.1,-0.0385
ORD100510,25-10-2023,CUST1452,PROD306,Toys,East,Wholesale,SP_25,3,1519.22,0,1033.31,4557.66,3099.93,1457.73,546.92,Net 30,0,5104.58,0.3198
ORD100511,28-04-2025,CUST1386,PROD283,Toys,South,Online,SP_21,4,209.52,0,163.48,838.08,653.92,184.16,150.85,Net 30,0,988.93,0.2197
ORD100512,06-02-2022,CUST1506,PROD281,Toys,East,Partner,SP_14,3,1030.14,0,654.11,3090.42,1962.33,1128.09,370.85,Cash,0,3461.27,0.365
ORD100513,06-10-2022,CUST1256,PROD306,Toys,West,Online,SP_22,2,1020.24,0.05,622.15,1938.46,1244.3,694.16,232.62,Net 30,0,2171.08,0.3581
ORD100514,05-08-2022,CUST1569,PROD384,Home & Kitchen,East,Retail,SP_21,3,741.72,0.1,469.67,2002.64,1409.01,593.63,360.48,Credit Card,0,2363.12,0.2964
ORD100515,16-05-2024,CUST1526,PROD220,Electronics,Central,Wholesale,SP_26,2,1866.19,0.15,1183.42,3172.52,2366.84,805.68,380.7,Debit Card,0,3553.22,0.254
ORD100516,22-05-2024,CUST1161,PROD395,Toys,East,Online,SP_12,5,1655.88,0,1150.64,8279.4,5753.2,2526.2,993.53,Credit Card,0,9272.93,0.3051
ORD100517,20-07-2025,CUST1162,PROD377,Sports,Central,Online,SP_11,5,1395.93,0.2,969.56,5583.72,4847.8,735.92,670.05,UPI,0,6253.77,0.1318
ORD100518,03-03-2022,CUST1792,PROD360,Beauty,South,Wholesale,SP_23,1,1430.08,0,963.47,1430.08,963.47,466.61,171.61,Wallet,0,1601.69,0.3263
ORD100519,19-08-2023,CUST1791,PROD206,Sports,West,Partner,SP_7,3,926.12,0.05,472.93,2639.44,1418.79,1220.65,131.97,Cash,0,2771.41,0.4625
ORD100520,30-12-2023,CUST1523,PROD269,Electronics,North,Online,SP_17,1,1842.38,0,1240.35,1842.38,1240.35,602.03,331.63,Cash,0,2174.01,0.3268
ORD100521,01-02-2023,CUST1785,PROD326,Electronics,South,Wholesale,SP_18,1,1390.72,0.15,731.65,1182.11,731.65,450.46,141.85,UPI,0,1323.96,0.3811
ORD100522,30-11-2023,CUST1270,PROD342,Beauty,South,Retail,SP_7,2,1459.32,0.05,739.53,2772.71,1479.06,1293.65,0,Credit Card,0,2772.71,0.4666
ORD100523,08-11-2024,CUST1491,PROD359,Clothing,North,Retail,SP_24,4,1724.07,0.05,1499.41,6551.47,5997.64,553.83,786.18,Credit Card,0,7337.65,0.0845
ORD100524,26-06-2022,CUST1207,PROD347,Clothing,East,Wholesale,SP_20,2,551.77,0.1,398.5,993.19,797,196.19,49.66,UPI,0,1042.85,0.1975
ORD100525,31-01-2023,CUST1538,PROD342,Clothing,East,Online,SP_6,5,1615.11,0,1206.12,8075.55,6030.6,2044.95,403.78,Wallet,0,8479.33,0.2532
ORD100526,21-03-2023,CUST1583,PROD375,Home & Kitchen,East,Wholesale,SP_11,4,394.51,0,248.86,1578.04,995.44,582.6,189.36,Net 30,0,1767.4,0.3692
ORD100527,10-06-2025,CUST1059,PROD398,Clothing,West,Wholesale,SP_12,6,693.96,0.15,596.14,3539.2,3576.84,-37.64,637.06,Net 30,0,4176.26,-0.0106
ORD100528,17-03-2022,CUST1429,PROD348,Grocery,South,Online,SP_26,3,674.54,0,497.18,2023.62,1491.54,532.08,364.25,Debit Card,0,2387.87,0.2629
ORD100529,22-09-2022,CUST1656,PROD369,Home & Kitchen,Central,Partner,SP_16,2,1957.16,0,1558.15,3914.32,3116.3,798.02,704.58,Credit Card,0,4618.9,0.2039
ORD100530,31-03-2023,CUST1604,PROD353,Home & Kitchen,North,Partner,SP_19,3,1713.79,0,1055.44,5141.37,3166.32,1975.05,925.45,Credit Card,0,6066.82,0.3841
ORD100531,19-12-2023,CUST1308,PROD319,Clothing,South,Retail,SP_23,2,1403.83,0.05,1238.19,2667.28,2476.38,190.9,0,UPI,0,2667.28,0.0716
ORD100532,05-01-2024,CUST1519,PROD327,Clothing,East,Partner,SP_27,2,1455.48,0,1192.34,2910.96,2384.68,526.28,145.55,UPI,0,3056.51,0.1808
ORD100533,30-04-2024,CUST1590,PROD341,Beauty,North,Wholesale,SP_19,3,1126.34,0,939.68,3379.02,2819.04,559.98,608.22,Net 30,0,3987.24,0.1657
ORD100534,24-05-2022,CUST1026,PROD256,Toys,Central,Online,SP_11,1,1894.45,0,999.3,1894.45,999.3,895.15,94.72,Credit Card,0,1989.17,0.4725
ORD100535,03-06-2024,CUST1685,PROD364,Beauty,South,Retail,SP_16,4,995.04,0,569.1,3980.16,2276.4,1703.76,477.62,Credit Card,0,4457.78,0.4281
ORD100536,28-12-2024,CUST1561,PROD257,Home & Kitchen,South,Partner,SP_23,3,764.13,0.15,442.07,1948.53,1326.21,622.32,233.82,Cash,0,2182.35,0.3194
ORD100537,27-01-2025,CUST1198,PROD220,Beauty,West,Wholesale,SP_28,3,330.26,0.2,188.88,792.62,566.64,225.98,39.63,Debit Card,0,832.25,0.2851
ORD100538,31-01-2023,CUST1386,PROD281,Home & Kitchen,South,Retail,SP_27,3,1573.48,0.05,1313.75,4484.42,3941.25,543.17,807.2,Debit Card,1,5291.62,0.1211
ORD100539,14-11-2024,CUST1348,PROD268,Electronics,South,Online,SP_12,1,1470.22,0,682.69,1470.22,682.69,787.53,176.43,Net 30,0,1646.65,0.5357
ORD100540,05-08-2024,CUST1692,PROD330,Home & Kitchen,Central,Partner,SP_27,3,771.79,0.15,373.74,1968.06,1121.22,846.84,236.17,Wallet,0,2204.23,0.4303
ORD100541,09-06-2024,CUST1535,PROD286,Home & Kitchen,Central,Wholesale,SP_8,5,55.26,0.05,31.68,262.48,158.4,104.08,47.25,Credit Card,0,309.73,0.3965
ORD100542,20-03-2025,CUST1377,PROD364,Beauty,North,Online,SP_3,2,1678.8,0,906.46,3357.6,1812.92,1544.68,402.91,Cash,0,3760.51,0.4601
ORD100543,13-03-2025,CUST1557,PROD248,Toys,East,Wholesale,SP_2,5,27.78,0.15,15.4,118.06,77,41.06,5.9,Credit Card,0,123.96,0.3478
ORD100544,23-07-2023,CUST1526,PROD346,Electronics,Central,Wholesale,SP_28,6,1408.88,0.1,1139.89,7607.95,6839.34,768.61,912.95,UPI,0,8520.9,0.101
ORD100545,28-11-2024,CUST1152,PROD314,Sports,North,Wholesale,SP_6,3,1940.66,0.1,1365.07,5239.78,4095.21,1144.57,943.16,Net 30,0,6182.94,0.2184
ORD100546,19-04-2022,CUST1733,PROD288,Sports,South,Online,SP_16,4,878.13,0.1,397.44,3161.27,1589.76,1571.51,379.35,Wallet,0,3540.62,0.4971
ORD100547,01-12-2024,CUST1205,PROD284,Toys,North,Retail,SP_20,5,473.77,0,304.73,2368.85,1523.65,845.2,284.26,Debit Card,0,2653.11,0.3568
ORD100548,24-04-2025,CUST1454,PROD327,Sports,North,Wholesale,SP_24,3,1411.22,0,894.08,4233.66,2682.24,1551.42,508.04,Credit Card,0,4741.7,0.3664
ORD100549,23-07-2024,CUST1272,PROD339,Electronics,North,Retail,SP_29,1,1635.17,0.05,819.67,1553.41,819.67,733.74,77.67,Wallet,0,1631.08,0.4723
ORD100550,02-02-2023,CUST1235,PROD388,Clothing,North,Retail,SP_15,5,1095.13,0,826.02,5475.65,4130.1,1345.55,985.62,Net 30,0,6461.27,0.2457
ORD100551,31-05-2025,CUST1739,PROD368,Electronics,Central,Partner,SP_14,3,1934.24,0,1481.52,5802.72,4444.56,1358.16,1044.49,Debit Card,0,6847.21,0.2341
ORD100552,26-09-2023,CUST1520,PROD360,Beauty,East,Partner,SP_2,5,108.08,0.1,83.7,486.36,418.5,67.86,24.32,Credit Card,1,510.68,0.1395
ORD100553,02-03-2025,CUST1677,PROD377,Grocery,North,Retail,SP_20,4,1012.07,0.1,787.2,3643.45,3148.8,494.65,182.17,Cash,0,3825.62,0.1358
ORD100554,01-04-2025,CUST1725,PROD316,Home & Kitchen,West,Partner,SP_18,4,1438.32,0,647.28,5753.28,2589.12,3164.16,1035.59,Net 30,0,6788.87,0.55
ORD100555,23-05-2025,CUST1500,PROD395,Home & Kitchen,South,Partner,SP_14,5,1725.97,0.1,1517.58,7766.87,7587.9,178.97,1398.04,Credit Card,0,9164.91,0.023
ORD100556,03-01-2024,CUST1116,PROD326,Beauty,South,Retail,SP_18,4,362.61,0.1,296.03,1305.4,1184.12,121.28,234.97,Debit Card,0,1540.37,0.0929
ORD100557,23-08-2022,CUST1385,PROD270,Beauty,South,Online,SP_2,1,1601.01,0.05,1371.73,1520.96,1371.73,149.23,273.77,Debit Card,0,1794.73,0.0981
ORD100558,20-10-2023,CUST1343,PROD285,Grocery,South,Partner,SP_1,3,1107.65,0,506.24,3322.95,1518.72,1804.23,398.75,Cash,0,3721.7,0.543
ORD100559,21-01-2024,CUST1583,PROD232,Grocery,South,Partner,SP_20,3,796.12,0,692.81,2388.36,2078.43,309.93,286.6,Net 30,0,2674.96,0.1298
ORD100560,11-08-2023,CUST1394,PROD280,Home & Kitchen,North,Online,SP_2,4,267.77,0,218.07,1071.08,872.28,198.8,128.53,Net 30,0,1199.61,0.1856
ORD100561,29-10-2024,CUST1063,PROD351,Grocery,East,Online,SP_9,4,1731.27,0,1431.33,6925.08,5725.32,1199.76,0,Wallet,0,6925.08,0.1732
ORD100562,02-01-2025,CUST1716,PROD260,Grocery,West,Online,SP_9,3,318.76,0,156.82,956.28,470.46,485.82,114.75,Credit Card,0,1071.03,0.508
ORD100563,11-08-2024,CUST1720,PROD260,Grocery,Central,Retail,SP_16,2,623.03,0,487.49,1246.06,974.98,271.08,149.53,Wallet,0,1395.59,0.2175
ORD100564,07-05-2023,CUST1071,PROD297,Toys,West,Online,SP_11,3,583.64,0,514.75,1750.92,1544.25,206.67,210.11,Debit Card,0,1961.03,0.118
ORD100565,01-07-2024,CUST1788,PROD227,Clothing,Central,Retail,SP_27,2,1743.47,0.15,1316.92,2963.9,2633.84,330.06,355.67,Debit Card,0,3319.57,0.1114
ORD100566,30-06-2025,CUST1273,PROD385,Grocery,Central,Wholesale,SP_23,3,1347.04,0,952.02,4041.12,2856.06,1185.06,484.93,Cash,0,4526.05,0.2933
ORD100567,07-06-2025,CUST1319,PROD242,Clothing,West,Wholesale,SP_6,3,1594.38,0.1,1395.93,4304.83,4187.79,117.04,215.24,Cash,0,4520.07,0.0272
ORD100568,12-04-2025,CUST1337,PROD368,Clothing,North,Online,SP_12,2,504.68,0.05,327.7,958.89,655.4,303.49,47.94,Net 30,0,1006.83,0.3165
ORD100569,06-04-2025,CUST1365,PROD366,Beauty,South,Online,SP_3,3,1251.62,0,900.77,3754.86,2702.31,1052.55,187.74,Wallet,0,3942.6,0.2803
ORD100570,19-06-2022,CUST1494,PROD285,Grocery,North,Wholesale,SP_30,2,1145.63,0.15,761.1,1947.57,1522.2,425.37,97.38,Debit Card,0,2044.95,0.2184
ORD100571,03-08-2024,CUST1606,PROD376,Home & Kitchen,South,Retail,SP_12,2,1666.5,0.05,1449.49,3166.35,2898.98,267.37,569.94,Credit Card,0,3736.29,0.0844
ORD100572,05-03-2024,CUST1165,PROD216,Toys,East,Retail,SP_30,3,1812.64,0,877.75,5437.92,2633.25,2804.67,271.9,UPI,0,5709.82,0.5158
ORD100573,26-09-2023,CUST1543,PROD297,Home & Kitchen,Central,Online,SP_23,5,29.25,0.1,19.76,131.62,98.8,32.82,6.58,Credit Card,0,138.2,0.2494
ORD100574,02-05-2025,CUST1010,PROD397,Grocery,West,Online,SP_1,1,1349.67,0,1024.57,1349.67,1024.57,325.1,161.96,Cash,1,1511.63,0.2409
ORD100575,29-01-2022,CUST1300,PROD397,Home & Kitchen,East,Online,SP_9,2,108.41,0.05,87.42,205.98,174.84,31.14,24.72,Credit Card,0,230.7,0.1512
ORD100576,03-04-2025,CUST1728,PROD297,Grocery,South,Wholesale,SP_20,5,1099.97,0,783.57,5499.85,3917.85,1582,274.99,Debit Card,0,5774.84,0.2876
ORD100577,05-12-2022,CUST1101,PROD264,Toys,North,Partner,SP_22,3,578.83,0.1,497.22,1562.84,1491.66,71.18,187.54,Wallet,0,1750.38,0.0455
ORD100578,15-05-2023,CUST1424,PROD273,Electronics,West,Online,SP_6,2,617.02,0,539.21,1234.04,1078.42,155.62,148.08,Net 30,0,1382.12,0.1261
ORD100579,26-05-2023,CUST1391,PROD284,Toys,Central,Retail,SP_11,3,709.15,0.05,339.64,2021.08,1018.92,1002.16,101.05,Wallet,0,2122.13,0.4959
ORD100580,12-09-2025,CUST1778,PROD204,Electronics,East,Partner,SP_3,4,1244.48,0,785.35,4977.92,3141.4,1836.52,248.9,UPI,0,5226.82,0.3689
ORD100581,05-08-2022,CUST1213,PROD201,Sports,Central,Retail,SP_4,5,671.43,0.05,309.23,3189.29,1546.15,1643.14,574.07,Net 30,0,3763.36,0.5152
ORD100582,17-08-2025,CUST1690,PROD221,Electronics,South,Partner,SP_29,4,1466.73,0.1,877.45,5280.23,3509.8,1770.43,950.44,UPI,0,6230.67,0.3353
ORD100583,01-03-2025,CUST1087,PROD311,Clothing,Central,Wholesale,SP_27,4,812.03,0,561.59,3248.12,2246.36,1001.76,389.77,UPI,0,3637.89,0.3084
ORD100584,29-12-2024,CUST1552,PROD256,Clothing,North,Partner,SP_10,4,141.36,0.05,121.55,537.17,486.2,50.97,0,Debit Card,0,537.17,0.0949
ORD100585,29-06-2025,CUST1400,PROD265,Toys,East,Retail,SP_19,3,1568.6,0,1303.43,4705.8,3910.29,795.51,564.7,Debit Card,0,5270.5,0.169
ORD100586,21-03-2023,CUST1587,PROD273,Clothing,East,Partner,SP_29,3,575.09,0.15,291.79,1466.48,875.37,591.11,175.98,Cash,0,1642.46,0.4031
ORD100587,25-05-2024,CUST1045,PROD297,Clothing,North,Wholesale,SP_6,2,868.37,0,427.12,1736.74,854.24,882.5,86.84,Cash,0,1823.58,0.5081
ORD100588,20-04-2025,CUST1671,PROD343,Sports,Central,Retail,SP_1,2,1372.46,0.1,981.54,2470.43,1963.08,507.35,296.45,UPI,0,2766.88,0.2054
ORD100589,16-06-2022,CUST1462,PROD311,Clothing,North,Online,SP_8,2,668.25,0.1,460.73,1202.85,921.46,281.39,144.34,Wallet,0,1347.19,0.2339
ORD100590,01-04-2022,CUST1591,PROD378,Beauty,West,Partner,SP_8,4,117.89,0,67.18,471.56,268.72,202.84,23.58,Cash,0,495.14,0.4301
ORD100591,15-12-2023,CUST1309,PROD324,Beauty,North,Retail,SP_25,4,750.97,0,641.89,3003.88,2567.56,436.32,360.47,Debit Card,0,3364.35,0.1453
ORD100592,08-02-2022,CUST1085,PROD366,Beauty,Central,Partner,SP_6,5,1889.17,0,1638.51,9445.85,8192.55,1253.3,1700.25,Cash,0,11146.1,0.1327
ORD100593,23-02-2025,CUST1091,PROD285,Electronics,North,Wholesale,SP_17,2,1285.26,0.1,811.22,2313.47,1622.44,691.03,115.67,UPI,0,2429.14,0.2987
ORD100594,22-06-2022,CUST1659,PROD275,Toys,South,Retail,SP_19,2,1344.6,0,1143.77,2689.2,2287.54,401.66,484.06,Net 30,1,3173.26,0.1494
ORD100595,15-10-2023,CUST1672,PROD287,Toys,North,Online,SP_1,3,1266.4,0.05,788.68,3609.24,2366.04,1243.2,180.46,Wallet,0,3789.7,0.3444
ORD100596,24-01-2024,CUST1713,PROD367,Home & Kitchen,North,Online,SP_15,2,401.99,0.1,314.18,723.58,628.36,95.22,130.24,Wallet,0,853.82,0.1316
ORD100597,28-05-2025,CUST1241,PROD237,Sports,Central,Partner,SP_13,3,839.58,0,557.63,2518.74,1672.89,845.85,125.94,Credit Card,1,2644.68,0.3358
ORD100598,17-12-2024,CUST1001,PROD387,Beauty,West,Wholesale,SP_21,3,1503.12,0.05,759.32,4283.89,2277.96,2005.93,0,Cash,0,4283.89,0.4682
ORD100599,21-04-2023,CUST1224,PROD258,Beauty,West,Wholesale,SP_3,2,207.24,0,179.8,414.48,359.6,54.88,49.74,Wallet,0,464.22,0.1324
ORD100600,01-04-2023,CUST1744,PROD337,Clothing,Central,Partner,SP_30,5,559.32,0,365.99,2796.6,1829.95,966.65,335.59,Debit Card,0,3132.19,0.3457
ORD100601,08-04-2024,CUST1588,PROD298,Beauty,Central,Retail,SP_2,2,556.26,0.1,434.17,1001.27,868.34,132.93,180.23,Net 30,0,1181.5,0.1328
ORD100602,13-06-2024,CUST1115,PROD391,Clothing,Central,Retail,SP_3,2,866.88,0,533.33,1733.76,1066.66,667.1,86.69,Debit Card,0,1820.45,0.3848
ORD100603,21-10-2024,CUST1665,PROD262,Clothing,South,Partner,SP_9,2,1960.84,0,899.04,3921.68,1798.08,2123.6,196.08,Cash,0,4117.76,0.5415
ORD100604,22-01-2023,CUST1102,PROD248,Home & Kitchen,East,Retail,SP_27,5,139.67,0.15,69.17,593.6,345.85,247.75,71.23,UPI,1,664.83,0.4174
ORD100605,14-12-2022,CUST1193,PROD391,Electronics,North,Retail,SP_16,4,1039.81,0,700.1,4159.24,2800.4,1358.84,499.11,Credit Card,0,4658.35,0.3267
ORD100606,09-07-2022,CUST1165,PROD231,Clothing,Central,Retail,SP_24,3,362.83,0.2,275.93,870.79,827.79,43,43.54,Credit Card,0,914.33,0.0494
ORD100607,20-05-2023,CUST1089,PROD334,Clothing,Central,Partner,SP_13,2,1941.5,0.2,1166.12,3106.4,2332.24,774.16,372.77,Net 30,0,3479.17,0.2492
ORD100608,29-04-2025,CUST1685,PROD220,Toys,Central,Online,SP_19,6,231.04,0,176.28,1386.24,1057.68,328.56,166.35,Wallet,0,1552.59,0.237
ORD100609,03-04-2024,CUST1121,PROD219,Home & Kitchen,West,Wholesale,SP_27,4,810.18,0,619.29,3240.72,2477.16,763.56,583.33,Wallet,0,3824.05,0.2356
ORD100610,17-07-2024,CUST1142,PROD353,Clothing,Central,Online,SP_18,5,1477.08,0.1,1132.58,6646.86,5662.9,983.96,1196.43,Wallet,0,7843.29,0.148
ORD100611,22-07-2024,CUST1105,PROD326,Sports,North,Retail,SP_21,4,1410.59,0,947.4,5642.36,3789.6,1852.76,282.12,Credit Card,0,5924.48,0.3284
ORD100612,14-02-2025,CUST1427,PROD267,Electronics,Central,Partner,SP_12,1,848.34,0,731.01,848.34,731.01,117.33,101.8,UPI,0,950.14,0.1383
ORD100613,14-05-2022,CUST1304,PROD309,Sports,North,Wholesale,SP_28,5,696.32,0.1,466.63,3133.44,2333.15,800.29,156.67,Wallet,1,3290.11,0.2554
ORD100614,27-02-2022,CUST1316,PROD315,Beauty,South,Retail,SP_29,2,798.24,0,520.95,1596.48,1041.9,554.58,191.58,Debit Card,0,1788.06,0.3474
ORD100615,16-11-2023,CUST1634,PROD342,Electronics,East,Wholesale,SP_12,4,532.23,0.15,287.26,1809.58,1149.04,660.54,217.15,Wallet,0,2026.73,0.365
ORD100616,03-11-2023,CUST1008,PROD319,Beauty,West,Wholesale,SP_1,4,414.64,0,243.99,1658.56,975.96,682.6,298.54,UPI,0,1957.1,0.4116
ORD100617,22-06-2022,CUST1773,PROD278,Toys,North,Online,SP_20,2,968.66,0,454.35,1937.32,908.7,1028.62,232.48,Net 30,0,2169.8,0.5309
ORD100618,25-03-2024,CUST1072,PROD315,Grocery,South,Retail,SP_8,2,540.72,0,397.48,1081.44,794.96,286.48,194.66,Net 30,0,1276.1,0.2649
ORD100619,18-03-2025,CUST1358,PROD291,Grocery,East,Wholesale,SP_17,5,578.49,0.2,325.02,2313.96,1625.1,688.86,416.51,Credit Card,0,2730.47,0.2977
ORD100620,21-03-2022,CUST1222,PROD213,Grocery,East,Online,SP_21,1,1315.23,0.05,771.87,1249.47,771.87,477.6,224.9,UPI,0,1474.37,0.3822
ORD100621,04-06-2024,CUST1415,PROD354,Clothing,East,Partner,SP_28,4,1937.23,0.1,1543.71,6974.03,6174.84,799.19,1255.33,Debit Card,0,8229.36,0.1146
ORD100622,21-05-2025,CUST1552,PROD324,Home & Kitchen,North,Wholesale,SP_20,4,1209.26,0,722.23,4837.04,2888.92,1948.12,580.44,UPI,0,5417.48,0.4028
ORD100623,22-07-2022,CUST1369,PROD367,Sports,South,Retail,SP_22,2,158.57,0,88.64,317.14,177.28,139.86,15.86,Debit Card,0,333,0.441
